p_code,region_code,region,proposed_position,"name, surname, title",titles,number_titles,mgr,ing,phd,mba,full name,name,surname,sex,age,proposed party,affiliation,party code,elected,votes,votes_pct
1103031,11,Jihomoravský,31,Friedl Sebastian,nan,0,0,0,0,0,Friedl Sebastian,Sebastian,Friedl ,1,27,Volný blok,BEZPP,3,0,32,0.34
802108,8,Královéhradecký,8,Smolová Markéta,nan,0,0,0,0,0,Smolová Markéta,Markéta,Smolová ,0,47,OtČe,BEZPP,21,0,32,1.84
1403022,14,Moravskoslezský,22,Lipovský Eduard,nan,0,0,0,0,0,Lipovský Eduard,Eduard,Lipovský ,1,68,Volný blok,JEDNOTNÍ,3,0,32,0.27
1401006,14,Moravskoslezský,6,Bystrianský Aleš,nan,0,0,0,0,0,Bystrianský Aleš,Aleš,Bystrianský ,1,41,PRAMENY,CESTA,10,0,32,4.09
4021017,4,Plzeňský,17,Hák Karel,nan,0,0,0,0,0,Hák Karel,Karel,Hák ,1,40,OtČe,BEZPP,21,0,32,2.34
13022017,13,Zlínský,17,Mlýnek Jiří,nan,0,0,0,0,0,Mlýnek Jiří,Jiří,Mlýnek ,1,46,Moravané,BEZPP,22,0,32,1.23
1401033,14,Moravskoslezský,33,Čech David Mgr.,Mgr.,1,1,0,0,0,Čech David ,David ,Čech ,1,36,Zelení,Zelení,1,0,31,0.54
30702,3,Jihočeský,2,Cícha Ivan Ing.,Ing.,1,0,1,0,0,Cícha Ivan ,Ivan ,Cícha ,1,59,ANS,ND,7,0,31,6.47
20703,2,Středočeský,3,Drvotová Alena Ing.,Ing.,1,0,1,0,0,Drvotová Alena ,Alena ,Drvotová ,0,66,ANS,ND,7,0,31,3.79
1101008,11,Jihomoravský,8,Grimová Petra MVDr.,MVDr.,1,0,0,0,0,Grimová Petra ,Petra ,Grimová ,0,43,PRAMENY,CESTA,10,0,31,3.25
101604,1,Hl. m. Praha,4,Korte Daniel PhDr.,PhDr.,1,0,0,0,0,Korte Daniel ,Daniel ,Korte ,1,68,Monarchiste.cz,BEZPP,16,0,31,2.92
1403018,14,Moravskoslezský,18,Krämer Pavel Ing.,Ing.,1,0,1,0,0,Krämer Pavel ,Pavel ,Krämer ,1,61,Volný blok,Volný blok,3,0,31,0.26
13022021,13,Zlínský,21,Grebeňová Lenka,nan,0,0,0,0,0,Grebeňová Lenka,Lenka,Grebeňová ,0,34,Moravané,BEZPP,22,0,31,1.19
13022015,13,Zlínský,15,Kočířová Iveta Bc.,Bc.,1,0,0,0,0,Kočířová Iveta ,Iveta ,Kočířová ,0,31,Moravané,BEZPP,22,0,31,1.19
130204,13,Zlínský,4,Klásková Zdeňka,nan,0,0,0,0,0,Klásková Zdeňka,Zdeňka,Klásková ,0,67,Švýcar. demokr.,BEZPP,2,0,31,3.39
901002,9,Pardubický,2,Klicperová Jana,nan,0,0,0,0,0,Klicperová Jana,Jana,Klicperová ,0,46,PRAMENY,BEZPP,10,0,31,5.69
1201020,12,Olomoucký,20,Začal Martin Mgr.,Mgr.,1,1,0,0,0,Začal Martin ,Martin ,Začal ,1,40,Zelení,Zelení,1,0,31,1.06
14022010,14,Moravskoslezský,10,Slívová Zdeňka Bc.,Bc.,1,0,0,0,0,Slívová Zdeňka ,Zdeňka ,Slívová ,0,52,Moravané,BEZPP,22,0,31,1.09
12022018,12,Olomoucký,18,Windová Alena Bc.,Bc.,1,0,0,0,0,Windová Alena ,Alena ,Windová ,0,61,Moravané,Moravané,22,0,31,1.1
8021018,8,Královéhradecký,18,Lengerová Adriana,nan,0,0,0,0,0,Lengerová Adriana,Adriana,Lengerová ,0,27,OtČe,BEZPP,21,0,31,1.78
401602,4,Plzeňský,2,Kodeda Oldřich Ing. arch.,Ing. arch.,2,0,1,0,0,Kodeda Oldřich ,Oldřich ,Kodeda ,1,62,Monarchiste.cz,Monarchiste.cz,16,0,31,4.2
1002107,10,Vysočina,7,Šimek Koubová Jana,nan,0,0,0,0,0,Šimek Koubová ,Jana,Šimek ,0,44,OtČe,BEZPP,21,0,31,2.94
703016,7,Liberecký,16,Mohylová Marcela,nan,0,0,0,0,0,Mohylová Marcela,Marcela,Mohylová ,0,52,Volný blok,Volný blok,3,0,31,0.98
90106,9,Pardubický,6,Malík Jiří,nan,0,0,0,0,0,Malík Jiří,Jiří,Malík ,1,49,Zelení,Zelení,1,0,31,1.14
1302104,13,Zlínský,4,Nevřalová Pavlína,nan,0,0,0,0,0,Nevřalová Pavlína,Pavlína,Nevřalová ,0,42,OtČe,BEZPP,21,0,31,4.11
101401,1,Hl. m. Praha,1,Šikula Jaroslav,nan,0,0,0,0,0,Šikula Jaroslav,Jaroslav,Šikula ,1,76,SENIOŘI,SENIOŘI,14,0,31,3.47
101402,1,Hl. m. Praha,2,Hrubá Andrea,nan,0,0,0,0,0,Hrubá Andrea,Andrea,Hrubá ,0,53,SENIOŘI,SENIOŘI,14,0,31,3.47
203022,2,Středočeský,22,Procházka Robert,nan,0,0,0,0,0,Procházka Robert,Robert,Procházka ,1,54,Volný blok,BEZPP,3,0,31,0.46
1401603,14,Moravskoslezský,3,Philippová Hegrová Romana,nan,0,0,0,0,0,Philippová Hegrová ,Hegrová ,Philippová ,0,47,Monarchiste.cz,Monarchiste.cz,16,0,31,3.73
601607,6,Ústecký,7,Beran Aleš,nan,0,0,0,0,0,Beran Aleš,Aleš,Beran ,1,43,Monarchiste.cz,Monarchiste.cz,16,0,31,6.96
702105,7,Liberecký,5,Partl Lukáš,nan,0,0,0,0,0,Partl Lukáš,Lukáš,Partl ,1,37,OtČe,BEZPP,21,0,31,2.55
801001,8,Královéhradecký,1,Zima Oldřich,nan,0,0,0,0,0,Zima Oldřich,Oldřich,Zima ,1,60,PRAMENY,CESTA,10,0,31,4.99
1003018,10,Vysočina,18,Červený Petr,nan,0,0,0,0,0,Červený Petr,Petr,Červený ,1,27,Volný blok,BEZPP,3,0,31,0.97
1101019,11,Jihomoravský,19,Křehlík Jan,nan,0,0,0,0,0,Křehlík Jan,Jan,Křehlík ,1,62,Zelení,Zelení,1,0,31,0.55
9021014,9,Pardubický,14,Srbková Lucie,nan,0,0,0,0,0,Srbková Lucie,Lucie,Srbková ,0,35,OtČe,BEZPP,21,0,31,2.36
1403015,14,Moravskoslezský,15,Říčná Hana,nan,0,0,0,0,0,Říčná Hana,Hana,Říčná ,0,57,Volný blok,JEDNOTNÍ,3,0,31,0.26
702109,7,Liberecký,9,Tekelyová Klára,nan,0,0,0,0,0,Tekelyová Klára,Klára,Tekelyová ,0,53,OtČe,BEZPP,21,0,31,2.55
5021014,5,Karlovarský,14,Rajtmajer Jan,nan,0,0,0,0,0,Rajtmajer Jan,Jan,Rajtmajer ,1,46,OtČe,BEZPP,21,0,31,3.27
60109,6,Ústecký,9,Gabriel Jaroslav Ing.,Ing.,1,0,1,0,0,Gabriel Jaroslav ,Jaroslav ,Gabriel ,1,58,Zelení,Zelení,1,0,30,0.61
1201012,12,Olomoucký,12,Holec Miloš Mgr.,Mgr.,1,1,0,0,0,Holec Miloš ,Miloš ,Holec ,1,34,Zelení,Zelení,1,0,30,1.03
5021011,5,Karlovarský,11,Jungerová Pavla,nan,0,0,0,0,0,Jungerová Pavla,Pavla,Jungerová ,0,50,OtČe,OtČe,21,0,30,3.16
140106,14,Moravskoslezský,6,Víšek Jindřich Ing.,Ing.,1,0,1,0,0,Víšek Jindřich ,Jindřich ,Víšek ,1,41,Zelení,Zelení,1,0,30,0.52
201002,2,Středočeský,2,Janata Jiří,nan,0,0,0,0,0,Janata Jiří,Jiří,Janata ,1,54,PRAMENY,SNS,10,0,30,2.85
801605,8,Královéhradecký,5,Horká Marie,nan,0,0,0,0,0,Horká Marie,Marie,Horká ,0,52,Monarchiste.cz,BEZPP,16,0,30,6.84
902102,9,Pardubický,2,Štiegler Rudolf,nan,0,0,0,0,0,Štiegler Rudolf,Rudolf,Štiegler ,1,62,OtČe,BEZPP,21,0,30,2.28
1001001,10,Vysočina,1,Sedláček Zdeněk,nan,0,0,0,0,0,Sedláček Zdeněk,Zdeněk,Sedláček ,1,50,PRAMENY,BEZPP,10,0,30,8.57
1202208,12,Olomoucký,8,Menšík Zdeněk,nan,0,0,0,0,0,Menšík Zdeněk,Zdeněk,Menšík ,1,56,Moravané,Moravané,22,0,30,1.07
1401003,14,Moravskoslezský,3,Sapeta Miroslav,nan,0,0,0,0,0,Sapeta Miroslav,Miroslav,Sapeta ,1,50,PRAMENY,BEZPP,10,0,30,3.83
1016010,1,Hl. m. Praha,10,Pejřimovský Josef Ing. Mgr. PhD.,Ing. Mgr. PhD.,2,1,1,0,0,Pejřimovský Josef ,Josef ,Pejřimovský ,1,76,Monarchiste.cz,Monarchiste.cz,16,0,30,2.83
11022026,11,Jihomoravský,26,Hřebačka Michal,nan,0,0,0,0,0,Hřebačka Michal,Michal,Hřebačka ,1,33,Moravané,BEZPP,22,0,30,0.73
11022027,11,Jihomoravský,27,Švach Roman,nan,0,0,0,0,0,Švach Roman,Roman,Švach ,1,47,Moravané,BEZPP,22,0,30,0.73
11022029,11,Jihomoravský,29,Masařík Zdeněk,nan,0,0,0,0,0,Masařík Zdeněk,Zdeněk,Masařík ,1,41,Moravané,Moravané,22,0,30,0.73
12022013,12,Olomoucký,13,Keclík Hanuš,nan,0,0,0,0,0,Keclík Hanuš,Hanuš,Keclík ,1,42,Moravané,BEZPP,22,0,30,1.07
12022019,12,Olomoucký,19,Drábek Jan,nan,0,0,0,0,0,Drábek Jan,Jan,Drábek ,1,56,Moravané,BEZPP,22,0,30,1.07
13022014,13,Zlínský,14,Bílek Jan,nan,0,0,0,0,0,Bílek Jan,Jan,Bílek ,1,33,Moravané,BEZPP,22,0,30,1.16
14021011,14,Moravskoslezský,11,Žédková Zdeňka,nan,0,0,0,0,0,Žédková Zdeňka,Zdeňka,Žédková ,0,59,OtČe,BEZPP,21,0,30,1.55
14022011,14,Moravskoslezský,11,Kristýnek Milan,nan,0,0,0,0,0,Kristýnek Milan,Milan,Kristýnek ,1,55,Moravané,BEZPP,22,0,30,1.06
14022024,14,Moravskoslezský,24,Svoboda Zbyněk,nan,0,0,0,0,0,Svoboda Zbyněk,Zbyněk,Svoboda ,1,47,Moravané,BEZPP,22,0,30,1.06
1301501,13,Zlínský,1,Bogdanov Igor Ing.,Ing.,1,0,1,0,0,Bogdanov Igor ,Igor ,Bogdanov ,1,34,Nevolte Urza.cz,BEZPP,15,0,29,5.9
1101003,11,Jihomoravský,3,Boháčková Libuše,nan,0,0,0,0,0,Boháčková Libuše,Libuše,Boháčková ,0,64,PRAMENY,BEZPP,10,0,29,3.04
1401034,14,Moravskoslezský,34,Durčák Pavel Ing.,Ing.,1,0,1,0,0,Durčák Pavel ,Pavel ,Durčák ,1,40,Zelení,Zelení,1,0,29,0.5
401603,4,Plzeňský,3,Krčmář Luděk Mgr.,Mgr.,1,1,0,0,0,Krčmář Luděk ,Luděk ,Krčmář ,1,49,Monarchiste.cz,BEZPP,16,0,29,3.93
501012,5,Karlovarský,12,Němec Petr Ing.,Ing.,1,0,1,0,0,Němec Petr ,Petr ,Němec ,1,66,Zelení,Zelení,1,0,29,2
1401021,14,Moravskoslezský,21,Stoček Rostislav Ing.,Ing.,1,0,1,0,0,Stoček Rostislav ,Rostislav ,Stoček ,1,46,Zelení,Zelení,1,0,29,0.5
1002106,10,Vysočina,6,Krejčová Kamila Mgr.,Mgr.,1,1,0,0,0,Krejčová Kamila ,Kamila ,Krejčová ,0,42,OtČe,BEZPP,21,0,29,2.75
13022016,13,Zlínský,16,Valigurská Anežka DiS.,DiS.,1,0,0,0,0,Valigurská Anežka ,Anežka ,Valigurská ,0,24,Moravané,BEZPP,22,0,29,1.12
501601,5,Karlovarský,1,Váňa Martin Mgr.,Mgr.,1,1,0,0,0,Váňa Martin ,Martin ,Váňa ,1,33,Monarchiste.cz,Monarchiste.cz,16,0,29,13.55
1010026,1,Hl. m. Praha,26,Škrabalová Renata Bc.,Bc.,1,0,0,0,0,Škrabalová Renata ,Renata ,Škrabalová ,0,48,PRAMENY,CESTA,10,0,29,3.59
30704,3,Jihočeský,4,Kubálová Pavlína,nan,0,0,0,0,0,Kubálová Pavlína,Pavlína,Kubálová ,0,42,ANS,ND,7,0,29,6.05
101101,1,Hl. m. Praha,1,Májíček Jan,nan,0,0,0,0,0,Májíček Jan,Jan,Májíček ,1,37,Levice,Levice,11,0,29,13.06
203029,2,Středočeský,29,Kubát Karel,nan,0,0,0,0,0,Kubát Karel,Karel,Kubát ,1,53,Volný blok,BEZPP,3,0,29,0.43
301606,3,Jihočeský,6,Čásenský Tomáš,nan,0,0,0,0,0,Čásenský Tomáš,Tomáš,Čásenský ,1,63,Monarchiste.cz,Monarchiste.cz,16,0,29,4.51
503011,5,Karlovarský,11,Borolič Vít,nan,0,0,0,0,0,Borolič Vít,Vít,Borolič ,1,71,Volný blok,BOS,3,0,29,1.43
603022,6,Ústecký,22,Jankovský Petr,nan,0,0,0,0,0,Jankovský Petr,Petr,Jankovský ,1,56,Volný blok,BEZPP,3,0,29,0.62
801601,8,Královéhradecký,1,Ježek Petr,nan,0,0,0,0,0,Ježek Petr,Petr,Ježek ,1,52,Monarchiste.cz,Monarchiste.cz,16,0,29,6.62
1101903,11,Jihomoravský,3,Nývltová Fišáková Miriam RNDr. Ph.D.,RNDr. Ph.D.,2,0,0,1,0,Nývltová Fišáková Miriam ,Miriam ,Nývltová Fišáková ,0,46,MZH,MZH,19,0,29,2.74
1203022,12,Olomoucký,22,Vopelka Jiří,nan,0,0,0,0,0,Vopelka Jiří,Jiří,Vopelka ,1,64,Volný blok,BEZPP,3,0,29,0.55
1401401,14,Moravskoslezský,1,Fojtík Jaromír,nan,0,0,0,0,0,Fojtík Jaromír,Jaromír,Fojtík ,1,73,SENIOŘI,SENIOŘI,14,0,29,4.32
1401013,14,Moravskoslezský,13,Vrchovský Ladislav,nan,0,0,0,0,0,Vrchovský Ladislav,Ladislav,Vrchovský ,1,73,Zelení,Zelení,1,0,29,0.5
1403021,14,Moravskoslezský,21,Németh Karel,nan,0,0,0,0,0,Németh Karel,Karel,Németh ,1,62,Volný blok,JEDNOTNÍ,3,0,29,0.24
1402103,14,Moravskoslezský,3,Velička Radek,nan,0,0,0,0,0,Velička Radek,Radek,Velička ,1,42,OtČe,BEZPP,21,0,29,1.5
3021011,3,Jihočeský,11,Knot Jakub,nan,0,0,0,0,0,Knot Jakub,Jakub,Knot ,1,29,OtČe,BEZPP,21,0,29,1.93
6021017,6,Ústecký,17,Boroš Marek,nan,0,0,0,0,0,Boroš Marek,Marek,Boroš ,1,28,OtČe,BEZPP,21,0,29,1.3
12022011,12,Olomoucký,11,Juráš Pavel,nan,0,0,0,0,0,Juráš Pavel,Pavel,Juráš ,1,41,Moravané,Moravané,22,0,29,1.03
110701,11,Jihomoravský,1,"Kotek Vladimír prim. MUDr. Ph.D., MBA","prim. MUDr. Ph.D., MBA",3,0,0,1,1,Kotek Vladimír ,Vladimír ,Kotek ,1,61,ANS,ND,7,0,29,6.18
1401009,14,Moravskoslezský,9,Zamazalová Blanka,nan,0,0,0,0,0,Zamazalová Blanka,Blanka,Zamazalová ,0,38,PRAMENY,BEZPP,10,0,29,3.7
1018031,1,Hl. m. Praha,31,Franěk Pavel Ing.,Ing.,1,0,1,0,0,Franěk Pavel ,Pavel ,Franěk ,1,75,KSČM,KSČM,18,0,28,0.2
208022,2,Středočeský,22,Frauknecht Karel Ing.,Ing.,1,0,1,0,0,Frauknecht Karel ,Karel ,Frauknecht ,1,61,TSS,TSS,8,0,28,0.15
1101608,11,Jihomoravský,8,Horák Marek MUDr.,MUDr.,1,0,0,0,0,Horák Marek ,Marek ,Horák ,1,41,Monarchiste.cz,Monarchiste.cz,16,0,28,3.75
1010024,1,Hl. m. Praha,24,Houba Petr DiS.,DiS.,1,0,0,0,0,Houba Petr ,Petr ,Houba ,1,42,PRAMENY,CESTA,10,0,28,3.46
90202,9,Pardubický,2,Kryl Ladislav Ing.,Ing.,1,0,1,0,0,Kryl Ladislav ,Ladislav ,Kryl ,1,64,Švýcar. demokr.,BEZPP,2,0,28,3.69
108021,1,Hl. m. Praha,21,Lameš Jiří Ing.,Ing.,1,0,1,0,0,Lameš Jiří ,Jiří ,Lameš ,1,59,TSS,TSS,8,0,28,0.17
402105,4,Plzeňský,5,Martinec Jaroslav DiS.,DiS.,1,0,0,0,0,Martinec Jaroslav ,Jaroslav ,Martinec ,1,37,OtČe,BEZPP,21,0,28,2.05
50106,5,Karlovarský,6,Vítek Lubomír Ing.,Ing.,1,0,1,0,0,Vítek Lubomír ,Lubomír ,Vítek ,1,66,Zelení,Zelení,1,0,28,1.93
4010012,4,Plzeňský,12,Kopečková Pavla,nan,0,0,0,0,0,Kopečková Pavla,Pavla,Kopečková ,0,42,PRAMENY,BEZPP,10,0,28,4.47
130203,13,Zlínský,3,Wludyka Lukáš Ing.,Ing.,1,0,1,0,0,Wludyka Lukáš ,Lukáš ,Wludyka ,1,39,Švýcar. demokr.,BEZPP,2,0,28,3.06
4021015,4,Plzeňský,15,Prokůpková Věra Ing.,Ing.,1,0,1,0,0,Prokůpková Věra ,Věra ,Prokůpková ,0,69,OtČe,BEZPP,21,0,28,2.05
100201,10,Vysočina,1,Svobodová Jana Mgr.,Mgr.,1,1,0,0,0,Svobodová Jana ,Jana ,Svobodová ,0,47,Švýcar. demokr.,BEZPP,2,0,28,3.66
203015,2,Středočeský,15,Wagnerová Ružena Mgr.,Mgr.,1,1,0,0,0,Wagnerová Ružena ,Ružena ,Wagnerová ,0,67,Volný blok,Volný blok,3,0,28,0.42
1016022,1,Hl. m. Praha,22,Bárta Jan Ing. arch.,Ing. arch.,2,0,1,0,0,Bárta Jan ,Jan ,Bárta ,1,79,Monarchiste.cz,Monarchiste.cz,16,0,28,2.64
101607,1,Hl. m. Praha,7,Erbandorf Luboš Samuel,nan,0,0,0,0,0,Erbandorf Luboš ,Luboš ,Erbandorf ,1,37,Monarchiste.cz,Monarchiste.cz,16,0,28,2.64
1301021,13,Zlínský,21,Papuga Jan Ing. Ph.D.,Ing. Ph.D.,2,0,1,1,0,Papuga Jan ,Jan ,Papuga ,1,46,Zelení,Zelení,1,0,28,1.01
103031,1,Hl. m. Praha,31,Zikmund Michala,nan,0,0,0,0,0,Zikmund Michala,Michala,Zikmund ,0,44,Volný blok,BEZPP,3,0,28,0.6
201403,2,Středočeský,3,Kabát Miroslav,nan,0,0,0,0,0,Kabát Miroslav,Miroslav,Kabát ,1,71,SENIOŘI,SENIOŘI,14,0,28,2.56
402103,4,Plzeňský,3,Jánský Martin,nan,0,0,0,0,0,Jánský Martin,Martin,Jánský ,1,46,OtČe,BEZPP,21,0,28,2.05
502103,5,Karlovarský,3,Šmudla Bedřich,nan,0,0,0,0,0,Šmudla Bedřich,Bedřich,Šmudla ,1,59,OtČe,BEZPP,21,0,28,2.95
302102,3,Jihočeský,2,Prokopová Gabriela,nan,0,0,0,0,0,Prokopová Gabriela,Gabriela,Prokopová ,0,50,OtČe,BEZPP,21,0,28,1.87
602105,6,Ústecký,5,Cívka Zdeněk,nan,0,0,0,0,0,Cívka Zdeněk,Zdeněk,Cívka ,1,40,OtČe,BEZPP,21,0,28,1.26
601608,6,Ústecký,8,Špaček Šimon,nan,0,0,0,0,0,Špaček Šimon,Šimon,Špaček ,1,30,Monarchiste.cz,Monarchiste.cz,16,0,28,6.29
1003012,10,Vysočina,12,Škvařil Tomáš,nan,0,0,0,0,0,Škvařil Tomáš,Tomáš,Škvařil ,1,44,Volný blok,Volný blok,3,0,28,0.87
1012018,1,Hl. m. Praha,18,Saitz Gustav,nan,0,0,0,0,0,Saitz Gustav,Gustav,Saitz ,1,70,PŘÍSAHA,BEZPP,12,0,28,0.13
2016011,2,Středočeský,11,Krůta Jiří,nan,0,0,0,0,0,Krůta Jiří,Jiří,Krůta ,1,56,Monarchiste.cz,Monarchiste.cz,16,0,28,1.97
2021016,2,Středočeský,16,Maier Martin,nan,0,0,0,0,0,Maier Martin,Martin,Maier ,1,34,OtČe,BEZPP,21,0,28,0.73
11022011,11,Jihomoravský,11,Mráz Tomáš,nan,0,0,0,0,0,Mráz Tomáš,Tomáš,Mráz ,1,54,Moravané,Moravané,22,0,28,0.68
11022013,11,Jihomoravský,13,Císař Jiří,nan,0,0,0,0,0,Císař Jiří,Jiří,Císař ,1,47,Moravané,Moravané,22,0,28,0.68
1301602,13,Zlínský,2,Hamrlík Tomáš Mgr.,Mgr.,1,1,0,0,0,Hamrlík Tomáš ,Tomáš ,Hamrlík ,1,38,Monarchiste.cz,Monarchiste.cz,16,0,27,7.18
1401027,14,Moravskoslezský,27,Haupt Lukáš Bc.,Bc.,1,0,0,0,0,Haupt Lukáš ,Lukáš ,Haupt ,1,45,Zelení,Zelení,1,0,27,0.47
101003,1,Hl. m. Praha,3,Cvrčková Michala,nan,0,0,0,0,0,Cvrčková Michala,Michala,Cvrčková ,0,40,PRAMENY,BEZPP,10,0,27,3.34
101005,1,Hl. m. Praha,5,Hrdina Jan Ing.,Ing.,1,0,1,0,0,Hrdina Jan ,Jan ,Hrdina ,1,47,PRAMENY,CESTA,10,0,27,3.34
502109,5,Karlovarský,9,Franková Kateřina,nan,0,0,0,0,0,Franková Kateřina,Kateřina,Franková ,0,38,OtČe,BEZPP,21,0,27,2.84
11022014,11,Jihomoravský,14,Pavlíček Luboš Ing.,Ing.,1,0,1,0,0,Pavlíček Luboš ,Luboš ,Pavlíček ,1,49,Moravané,BEZPP,22,0,27,0.66
701006,7,Liberecký,6,Lajksnerová Zora MUDr.,MUDr.,1,0,0,0,0,Lajksnerová Zora ,Zora ,Lajksnerová ,0,52,PRAMENY,CESTA,10,0,27,7.06
203025,2,Středočeský,25,Procházková Renata Mgr.,Mgr.,1,1,0,0,0,Procházková Renata ,Renata ,Procházková ,0,50,Volný blok,BEZPP,3,0,27,0.4
1101028,11,Jihomoravský,28,Wachsbergerová Simona Mgr.,Mgr.,1,1,0,0,0,Wachsbergerová Simona ,Simona ,Wachsbergerová ,0,47,Zelení,BEZPP,1,0,27,0.48
402104,4,Plzeňský,4,Prokůpek Václav Ing. Ph.D.,Ing. Ph.D.,2,0,1,1,0,Prokůpek Václav ,Václav ,Prokůpek ,1,49,OtČe,OtČe,21,0,27,1.97
701501,7,Liberecký,1,Nyklová Jitka,nan,0,0,0,0,0,Nyklová Jitka,Jitka,Nyklová ,0,21,Nevolte Urza.cz,BEZPP,15,0,27,7.78
502102,5,Karlovarský,2,Holec Viktor,nan,0,0,0,0,0,Holec Viktor,Viktor,Holec ,1,56,OtČe,OtČe,21,0,27,2.84
1402105,14,Moravskoslezský,5,Fajkoš Dalibor,nan,0,0,0,0,0,Fajkoš Dalibor,Dalibor,Fajkoš ,1,34,OtČe,BEZPP,21,0,27,1.4
3021010,3,Jihočeský,10,Žáček Vlastimil,nan,0,0,0,0,0,Žáček Vlastimil,Vlastimil,Žáček ,1,33,OtČe,BEZPP,21,0,27,1.8
3021019,3,Jihočeský,19,Wostl Jakub,nan,0,0,0,0,0,Wostl Jakub,Jakub,Wostl ,1,26,OtČe,BEZPP,21,0,27,1.8
6021018,6,Ústecký,18,Föhst Jiří,nan,0,0,0,0,0,Föhst Jiří,Jiří,Föhst ,1,29,OtČe,BEZPP,21,0,27,1.21
7012014,7,Liberecký,14,Říha Miroslav,nan,0,0,0,0,0,Říha Miroslav,Miroslav,Říha ,1,66,PŘÍSAHA,BEZPP,12,0,27,0.28
1102106,11,Jihomoravský,6,Vašíčková Jana,nan,0,0,0,0,0,Vašíčková Jana,Jana,Vašíčková ,0,57,OtČe,BEZPP,21,0,27,1.75
4021020,4,Plzeňský,20,Rubáková Věra Ing. et Ing. Bc.,Ing. et Ing. Bc.,3,0,1,0,0,Rubáková Věra ,Věra ,Rubáková ,0,60,OtČe,BEZPP,21,0,27,1.97
100202,10,Vysočina,2,Appeltová Eva Ing.,Ing.,1,0,1,0,0,Appeltová Eva ,Eva ,Appeltová ,0,64,Švýcar. demokr.,BEZPP,2,0,26,3.4
901003,9,Pardubický,3,Fibikarová Lenka,nan,0,0,0,0,0,Fibikarová Lenka,Lenka,Fibikarová ,0,40,PRAMENY,BEZPP,10,0,26,4.77
140206,14,Moravskoslezský,6,Koutný Jan Ing.,Ing.,1,0,1,0,0,Koutný Jan ,Jan ,Koutný ,1,66,Švýcar. demokr.,BEZPP,2,0,26,1.34
302107,3,Jihočeský,7,Květoňová Alena,nan,0,0,0,0,0,Květoňová Alena,Alena,Květoňová ,0,42,OtČe,BEZPP,21,0,26,1.73
1101909,11,Jihomoravský,9,Mlejnek Ondřej Mgr. Ph.D.,Mgr. Ph.D.,2,1,0,1,0,Mlejnek Ondřej ,Ondřej ,Mlejnek ,1,39,MZH,MZH,19,0,26,2.45
103016,1,Hl. m. Praha,16,Markovič Milan,nan,0,0,0,0,0,Markovič Milan,Milan,Markovič ,1,46,Volný blok,BEZPP,3,0,26,0.55
201029,2,Středočeský,29,Vavrda Richard,nan,0,0,0,0,0,Vavrda Richard,Richard,Vavrda ,1,47,Zelení,Zelení,1,0,26,0.37
11016031,11,Jihomoravský,31,Stojar Richard Mgr. Ph.D.,Mgr. Ph.D.,2,1,0,1,0,Stojar Richard ,Richard ,Stojar ,1,51,Monarchiste.cz,BEZPP,16,0,26,3.48
301002,3,Jihočeský,2,Plíšek David,nan,0,0,0,0,0,Plíšek David,David,Plíšek ,1,34,PRAMENY,SNS,10,0,26,4.27
301003,3,Jihočeský,3,Všední Karel,nan,0,0,0,0,0,Všední Karel,Karel,Všední ,1,30,PRAMENY,BEZPP,10,0,26,4.27
403017,4,Plzeňský,17,Valeš Petr,nan,0,0,0,0,0,Valeš Petr,Petr,Valeš ,1,55,Volný blok,BEZPP,3,0,26,0.71
502106,5,Karlovarský,6,Harant Radek,nan,0,0,0,0,0,Harant Radek,Radek,Harant ,1,44,OtČe,BEZPP,21,0,26,2.74
901012,9,Pardubický,12,Mazurkiewicz Michal,nan,0,0,0,0,0,Mazurkiewicz Michal,Michal,Mazurkiewicz ,1,41,Zelení,Zelení,1,0,26,0.95
1001902,10,Vysočina,2,Chňoupek Petr,nan,0,0,0,0,0,Chňoupek Petr,Petr,Chňoupek ,1,49,MZH,MZH,19,0,26,8.55
1101603,11,Jihomoravský,3,Velecký Luboš,nan,0,0,0,0,0,Velecký Luboš,Luboš,Velecký ,1,60,Monarchiste.cz,Monarchiste.cz,16,0,26,3.48
1201019,12,Olomoucký,19,Slouka Lukáš,nan,0,0,0,0,0,Slouka Lukáš,Lukáš,Slouka ,1,43,Zelení,Zelení,1,0,26,0.89
1301001,13,Zlínský,1,Haškovec Luděk,nan,0,0,0,0,0,Haškovec Luděk,Luděk,Haškovec ,1,53,PRAMENY,SNS,10,0,26,5.68
1401023,14,Moravskoslezský,23,Maniš Martin,nan,0,0,0,0,0,Maniš Martin,Martin,Maniš ,1,51,Zelení,Zelení,1,0,26,0.45
1401604,14,Moravskoslezský,4,Adamec Emil,nan,0,0,0,0,0,Adamec Emil,Emil,Adamec ,1,48,Monarchiste.cz,Monarchiste.cz,16,0,26,3.12
1401608,14,Moravskoslezský,8,Gruner Vít,nan,0,0,0,0,0,Gruner Vít,Vít,Gruner ,1,33,Monarchiste.cz,BEZPP,16,0,26,3.12
3021015,3,Jihočeský,15,Míka Jan,nan,0,0,0,0,0,Míka Jan,Jan,Míka ,1,53,OtČe,BEZPP,21,0,26,1.73
14021023,14,Moravskoslezský,23,Valachová Katarína,nan,0,0,0,0,0,Valachová Katarína,Katarína,Valachová ,0,43,OtČe,BEZPP,21,0,26,1.34
